Name,Price,Reviews,Size,Category,Rating
"Stoneridge Orchards, Blueberries, Dipped in Dark Chocolate, 70% Cocoa, 5 oz (142 g)",6.55,8103.0,142.0,grocery,4.6
"Sahale Snacks, Glazed Mix, Naturally Pomegranate Flavored Pistachios, 4 oz (113 g)",8.14,3283.0,113.0,grocery,4.4
"Now Foods, Real Food, Erythritol, 1 lb (454 g)",9.21,9856.0,454.0,grocery,4.6
"Chocolove, Pretzel in Milk Chocolate, 30% Cocoa, 2.9 oz (83 g)",4.57,2641.0,83.0,grocery,4.6
"Atkins, Endulge, Peanut Butter Cups, 5 Packs, 1.2 oz (34 g) Each",12.57,3600.0,34.0,grocery,4.2
"Atkins, Snack, Caramel Chocolate Nut Roll Bar, 5 Bars, 1.55 oz (44 g) Each",13.97,3681.0,44.0,grocery,4.5
"Nature's Path, Love Crunch, Dark Chocolate & Peanut Butter, 11.5 oz (325 g)",7.76,1879.0,325.0,grocery,4.7
"PB2 Foods, The Original PB2, Powdered Peanut Butter, 16 oz (454 g)",12.3,7530.0,454.0,grocery,4.6
"Now Foods, Real Food, Organic Quinoa Spaghetti, 8 oz (227 g)",7.08,1718.0,227.0,grocery,4.4
"Sheila G's, Brownie Brittle, Gluten-Free, Dark Chocolate Sea Salt, 4.5 oz (128 g)",6.35,1479.0,128.0,grocery,4.4
"La Tourangelle, Organic Extra Virgin Olive Oil, 16.9 fl oz (500 ml)",12.93,3616.0,,grocery,4.7
"Annie's Homegrown, Macaroni & Cheese, Shells & Real Aged Cheddar, 6 oz (170 g)",3.76,983.0,170.0,grocery,4.4
"California Gold Nutrition, Organic Onion Powder, 3 oz (85 g)",7.78,883.0,85.0,grocery,4.5
"Stoneridge Orchards, Montmorency Cherries, Dipped in Dark Chocolate, 70% Cocoa, 5 oz (142 g)",6.55,8103.0,142.0,grocery,4.6
"YumEarth, Organic Pops, Favorites, 14 Pops, 3.1 oz (87 g)",4.65,87978.0,87.0,grocery,4.8
"Simply Organic, Italian Seasoning, 0.95 oz (27 g)",6.92,5282.0,27.0,grocery,4.7
"Kevala, Organic Sesame Tahini, 16 oz (454 g)",13.58,2313.0,454.0,grocery,4.6
"St. Dalfour, Wild Blueberry, Deluxe Wild Blueberry Spread, 10 oz (284 g)",6.07,8475.0,284.0,grocery,4.6
"Peanut Butter & Co., Peanut Butter Spread, Dark Chocolate Dreams, 16 oz (454 g)",8.47,10644.0,454.0,grocery,4.6
"Stoneridge Orchards, Sliced Peaches, Dried Tree-Ripened Summer Peaches, 4 oz (113 g)",4.94,1044.0,113.0,grocery,4.3
"YumEarth, Organic Fruit Snacks, Original , 10 Packs, 0.7 oz (19.8 g) Each",10.13,10257.0,19.8,grocery,4.6
"Cocomels, Organic, Coconut Milk Caramels, Sea Salt, 3.5 oz (100 g)",5.96,2003.0,100.0,grocery,4.7
"Edward & Sons, Coconut Milk Powder, 5.25 oz (150 g)",5.5,6535.0,150.0,grocery,4.5
"La Tourangelle, 100% Organic Extra Virgin Olive Oil, 25.4 fl oz (750 ml)",22.81,3153.0,,grocery,4.7
"Seapoint Farms, Dry Roasted Edamame, Sea Salt, 8 Snack Packs, 0.79 oz (22.5 g) Each",5.96,1820.0,22.5,grocery,4.4
"Made in Nature, Organic Dried Mangoes, Sweet & Tangy Supersnacks, 8 oz (227 g)",15.82,5287.0,227.0,grocery,4.4
"Endangered Species Chocolate, Almonds Sea Salt + Dark Chocolate, 72% Cocoa, 3 oz (85 g)",4.4,2468.0,85.0,grocery,4.5
"Snyder's, Pretzel Pieces, Hot Buffalo Wing, 8 oz (226.8 g)",4.11,1562.0,226.8,grocery,4.1
"Traditional Medicinals, Organic Chamomile with Lavender, Caffeine Free, 16 Wrapped Tea Bags, .85 oz (24 g)",6.54,2149.0,24.0,grocery,4.6
"Simply Organic, Cayenne, 2.89 oz (82 g)",6.8,4288.0,82.0,grocery,4.8
"Made in Nature, Organic Dried Raisins, Plump & Rich Supersnacks, 9 oz (255 g)",6.77,6715.0,255.0,grocery,4.6
"St. Dalfour, Giant French Prunes, Pitted, 7 oz (200 g)",5.27,3275.0,200.0,grocery,4.8
"Chocolove, Hazelnuts in Milk Chocolate, 33% Cocoa, 3.2 oz (90 g)",4.57,3270.0,90.0,grocery,4.6
"Crown Prince Natural, Smoked Oysters, In Olive Oil, 3 oz (85 g)",4.37,1908.0,85.0,grocery,4.3
"SuperFat, Keto Cookie Bites, Chocolate Chip, 2.25 oz (64 g)",7.3,1340.0,64.0,grocery,4.2
"Bob's Red Mill, Organic Old Fashioned Rolled Oats, Whole Grain, 16 oz (454 g)",4.55,695.0,454.0,grocery,4.8
"Edward & Sons, Let's Do Organic, Organic Creamed Coconut, Unsweetened, 7 oz (200 g)",4.79,8679.0,200.0,grocery,4.7
"California Gold Nutrition, Organic Ground Paprika, 2.53 oz (71 g)",7.78,896.0,71.0,grocery,4.6
"Gaea, Greek, Extra Virgin Olive Oil, 17 fl oz (500 ml)",13.5,1483.0,,grocery,4.6
"Sir Kensington's, Avocado Oil Mayonnaise , 16 fl oz (473 ml)",12.01,1079.0,,grocery,4.5
"Made in Nature, Organic Dried Cranberries, Ripe & Ready Supersnacks, 5 oz (142 g)",7.45,2439.0,142.0,grocery,4.6
"Snyder's, Gluten Free Pretzel Sticks, 8 oz (226 g)",7.34,1159.0,226.0,grocery,4.7
"Sierra Fit, Protein Crisps, Peanut Butter, 12 Bars, 1.98 oz (56 g) Each",35.78,295.0,56.0,grocery,4.5
"Matcha Road, Matcha + Vitamin C,  Superfood Drink Mix, Dragonfruit, 10 Packets, 0.18 oz (5 g) Each",14.0,493.0,5.0,grocery,4.2
"Mariani Dried Fruit, Family, Probiotic Prunes, 7 oz (198 g)",3.9,646.0,198.0,grocery,4.7
"Nutiva, Organic Coconut Oil, Virgin, 14 fl oz (414 ml)",11.94,16499.0,,grocery,4.8
"Bob's Red Mill, Super-Fine Almond Flour, 16 oz (453 g)",15.3,2934.0,453.0,grocery,4.8
"Bob's Red Mill, Honey Oat Granola, Gluten Free, 12 oz (340 g)",7.9,2239.0,340.0,grocery,4.5
"Edward & Sons, Let's Do Organic, 100% Organic Unsweetened Coconut Flakes, 7 oz (200 g)",4.19,9663.0,200.0,grocery,4.7
"Kettle Foods, Potato Chips, Sea Salt, 5 oz (142 g)",5.43,1167.0,142.0,grocery,4.4
"Celestial Seasonings, Herbal Tea, Bengal Spice, Caffeine Free, 20 Tea Bags, 1.7 oz (47 g)",5.42,1611.0,47.0,grocery,4.6
"Happy Family Organics,  Clearly Crafted, Oats & Quinoa Baby Cereal, 7 oz (198 g)",5.87,1524.0,198.0,grocery,4.7
"YumEarth, Organic Hard Candies, Wild Peppermint, 3.3 oz (93.6 g)",4.29,4587.0,93.6,grocery,4.6
"MaraNatha, Organic Peanut Butter, Creamy, 16 oz (454 g)",10.56,1867.0,454.0,grocery,4.7
"Garden of Life, Raw Extra Virgin Coconut Oil, 14 fl oz (414 ml)",12.71,8868.0,,grocery,4.8
"Atkins, Endulge, Chocolate Coconut Bar, 5 Bars, 1.41 oz (40 g) Each",12.57,6200.0,40.0,grocery,4.4
"Kitchens of India, Paste For Chicken Curry, Concentrate For Sauce, Medium, 3.5 oz (100 g)",2.83,2098.0,100.0,grocery,4.5
"Think !, High Protein Bars, Brownie Crunch, 5 Bars, 2.1 oz (60 g) Each",15.76,3559.0,60.0,grocery,4.3
"21st Century, Herbal Slimming Tea, Cranraspberry, Caffeine Free, 24 Tea Bags, 1.7 oz (48 g)",4.71,2187.0,48.0,grocery,4.3
"Simply Organic, Onion Powder, 3.0 oz (85 g)",7.53,4767.0,85.0,grocery,4.7
"SuperFat, Keto Cookie Bites, Chocolate Chip, 2.25 oz (64 g)",7.3,1340.0,64.0,grocery,4.2
"Sheila G's, Brownie Brittle, Gluten-Free, Chocolate Chip, 5 oz (142 g)",6.35,1043.0,142.0,grocery,4.5
"Made in Nature, Organic Dried Smyrna Figs, Soft & Sultry Supersnacks, 7 oz (198 g)",7.45,2833.0,198.0,grocery,4.5
"Primal Kitchen, Avocado Oil, 16.9 fl oz (500 ml)",18.31,2475.0,,grocery,4.7
"Walden Farms, Chocolate Syrup, 12 oz (355 g)",7.34,2077.0,355.0,grocery,3.7
"Popchips, Potato Chips, Sea Salt, 5 oz (142 g)",5.93,1616.0,142.0,grocery,4.3
"La Tourangelle, 100% Organic Extra Virgin Olive Oil, 25.4 fl oz (750 ml)",22.81,3153.0,,grocery,4.7
"General Mills, Honey Nut Cheerios, 10.8 oz (306 g)",8.22,2103.0,306.0,grocery,4.6
"Cocomels, Coconut Milk Caramels, Sugar Free, Original, 2.75 oz (78 g)",5.97,272.0,78.0,grocery,4.7
"FlapJacked, Mighty Muffin with Probiotics, Double Chocolate, 1.94 oz (55 g)",4.65,794.0,55.0,grocery,3.7
"Peanut Butter & Co., Peanut Butter Spread, Dark Chocolate Dreams, 16 oz (454 g)",8.47,10644.0,454.0,grocery,4.6
"Wisdom Natural, SweetLeaf, Natural Stevia Sweetner, 70 Packets, 2.5 oz",8.56,4066.0,,grocery,4.3
"Mount Hagen, Organic Fairtrade Coffee, Instant, 3.53 oz (100 g)",13.31,3043.0,100.0,grocery,4.5
"The Spice Lab, Himalayan Pink Salt, Fine Grain, 1 lb (453 g)",4.53,1641.0,453.0,grocery,4.8
"Traditional Medicinals, Organic Throat Coat, Original with Slippery Elm, Caffeine Free, 16 Wrapped Tea Bags, 1.13 oz (32 g)",6.54,1097.0,32.0,grocery,4.5
"General Mills, Cheerios, Large Size, 12 oz (340 g)",9.09,930.0,340.0,grocery,4.6
"Wholesome, Organic Stevia, Zero Calorie Sweetener Blend, 75 Individual Packets, 2.65 oz (75 g)",6.42,1825.0,75.0,grocery,4.3
"Harney & Sons, Fine Teas, Paris Tea, 20 Tea Sachets, 1.4 oz (40 g)",14.89,3394.0,40.0,grocery,4.5
"Kettle Foods, Potato Chips, Sea Salt & Vinegar, 5 oz (142 g)",5.43,3681.0,142.0,grocery,4.1
"Daelmans, Stroopwafels, Caramel, 8 Waffles, 8.11 oz (230 g)",6.02,2719.0,230.0,grocery,4.6
"Peanut Butter & Co., Simply Crunchy, Peanut Butter Spread, No Added Sugar, 16 oz (454 g)",8.15,2516.0,454.0,grocery,4.7
"Simply Organic, Parsley, 0.26 oz (7 g)",5.55,3674.0,7.0,grocery,4.6
"Gerber, Organic Oatmeal Cereal, Banana , 8 oz (227 g)",7.61,1062.0,227.0,grocery,4.7
"Stoneridge Orchards, Berry Mix, Whole Dried Mixed Berries, 5 oz (142 g)",4.94,2737.0,142.0,grocery,4.5
"Garden of Eatin', Corn Tortilla Chips, Blue Chips, 16 oz (453 g)",10.0,4412.0,453.0,grocery,4.5
"Yogi Tea, Bedtime, Soothing Caramel, Caffeine Free, 16 Tea Bags, 1.07 oz (30 g)",5.73,1951.0,30.0,grocery,4.5
"Gerber, Probiotic Oatmeal Cereal, Peach Apple, 8 oz (227 g)",6.65,785.0,227.0,grocery,4.8
"Nature's Way, Organic Coconut Oil, Extra Virgin, 16 oz (448 g)",14.0,9495.0,448.0,grocery,4.6
"Simple Mills, Almond Flour Crackers, Sun-Dried Tomato & Basil, 4.25 oz (120 g)",7.44,1381.0,120.0,grocery,4.5
"Bob's Red Mill, Double Acting Baking Powder, Gluten Free, 14 oz (397 g)",7.38,2199.0,397.0,grocery,4.7
"Wild Planet, Wild Sardines In Water, No Salt Added, 4.4 oz (125 g)",4.23,369.0,125.0,grocery,4.8
"ChocZero, White Chocolate Peanut Butter Cups, 3 oz",9.32,333.0,,grocery,4.5
"Kettle Foods, Krinkle Cut Potato Chips, Dill Pickle, 5 oz (141 g)",5.43,1409.0,141.0,grocery,4.4
"Edward & Sons, Exotic Rice Toast, Whole Grain Crackers, Purple Rice & Black Sesame, 2.25 oz (65 g)",3.36,1595.0,65.0,grocery,4.6
"Late July, Organic Mini Bite Size Sandwich Crackers, Cheddar Cheese, 5 oz (142 g)",6.22,2016.0,142.0,grocery,4.4
"Mary's Gone Crackers, Original Crackers, 6.5 oz (184 g)",6.38,1517.0,184.0,grocery,4.4
"YumEarth, Organic Vitamin C Drops, Citrus Grove, 3.3 oz (93.5 g)",4.29,5613.0,93.5,grocery,4.8
"Stoneridge Orchards, Blueberries, Whole Dried Blueberries, 1.75 oz (49.6 g)",2.83,1657.0,49.6,grocery,4.6
"Simple Mills, Almond Flour Crackers, Rosemary & Sea Salt, 4.25 oz (120 g)",7.44,1523.0,120.0,grocery,4.4
"Made in Nature, Organic Dried Apricots, In The Buff Supersnacks, 6 oz (170 g)",7.45,1651.0,170.0,grocery,4.4
"Eden Foods, Organic, Spicy Pumpkin Dry Roasted Seeds, 4 oz (113 g)",4.15,1533.0,113.0,grocery,4.5
"La Tourangelle, Expeller-Pressed Grapeseed Oil, 16.9 fl oz (500 ml)",13.04,6053.0,,grocery,4.8
"Simply Organic, Curry Powder, 3.00 oz (85 g)",7.41,4220.0,85.0,grocery,4.7
"Yogi Tea, Stomach Ease, 16 Tea Bags, 1.02 oz (29 g)",5.73,1731.0,29.0,grocery,4.4
"Snyder's, Snaps Pretzels, 9 oz (255.2 g)",4.18,1039.0,255.2,grocery,4.5
"Annie's Homegrown, Organic Bunny Grahams, Chocolate, 7.5 oz (213 g)",6.91,1250.0,213.0,grocery,4.6
"Think !, High Protein Bars, Brownie Crunch, 10 Bars, 2.1 oz (60 g) Each ",31.53,3559.0,60.0,grocery,4.3
"Edward & Sons, Let's Do Organic, 100% Organic Unsweetened Shredded Coconut, 8 oz (227 g)",4.79,2824.0,227.0,grocery,4.9
"Popchips, Potato Chips, Crazy Hot, 5 oz (142 g)",5.48,2268.0,142.0,grocery,4.3
"YumEarth, Organic Strawberry Pops, Strawberry Smash, 14 Pops, 3.1 oz (87 g)",4.29,5822.0,87.0,grocery,4.9
"Chocolove, Ruby Cacao Bar, 34% Cocoa, 3.1 oz (87 g)",4.57,2206.0,87.0,grocery,4.5
"Jovial, Brown Rice Pasta, Spaghetti, 12 oz (340 g)",6.86,1397.0,340.0,grocery,4.6
"Simply Organic, Madagascar Vanilla, Non-Alcoholic Flavoring, Farm Grown , 2 fl oz (59 ml)",16.19,6870.0,,grocery,4.6
"Seapoint Farms, Organic Edamame Fettuccine, 7.05 oz (200 g)",4.8,933.0,200.0,grocery,4.3
"Nature's Path, Love Crunch, Double Chocolate Chunk, 11.5 oz (325 g)",7.76,1193.0,325.0,grocery,4.7
"Now Foods, Real Food, Macadamia Nuts, Dry Roasted, Salted, 9 oz (255 g)",20.35,2831.0,255.0,grocery,4.5
"Yogi Tea, Mango Ginger, Caffeine Free, 16 Tea Bags, 1.12 oz (32 g)",5.73,2151.0,32.0,grocery,4.5
"Kitchens of India, Paste For Tikka Masala, Concentrate For Sauce, Medium, 3.5 oz (100 g)",2.83,1729.0,100.0,grocery,4.5
"Quest Nutrition, Tortilla Style Protein Chips, Chili Lime, 12 Bags, 1.1 oz (32 g) Each",51.35,955.0,32.0,grocery,4.5
"Edward & Sons, Exotic Rice Toast, Whole Grain Crackers, Purple Rice & Black Sesame, 2.25 oz (65 g)",3.36,1595.0,65.0,grocery,4.6
"YumEarth, Organic Pops, Assorted Flavors, 20 Pops, 4.2 oz (119.1 g)",6.72,87978.0,119.1,grocery,4.8
"Nutiva, Organic Coconut Oil, Refined, 15 fl oz (444 ml)",10.73,2524.0,,grocery,4.7
"Kettle Foods, Potato Chips, Hot! Jalapeno, 5 oz (142 g)",5.43,3526.0,142.0,grocery,4.4
"Lakanto, Monkfruit Sweetener with Erythritol, Classic, 8.29 oz (235g)",9.04,4225.0,,grocery,4.7
"Sheila G's, Brownie Brittle, Chocolate Almond, 5 oz (142 g)",6.35,1157.0,142.0,grocery,4.4
"Simply Organic, Organic Ceylon Cinnamon, 2.08 oz (59 g)",12.19,2405.0,59.0,grocery,4.8
"Lakanto, Monkfruit Sweetener with Erythritol, Golden, 28.22 oz (800 g)",24.03,5231.0,800.0,grocery,4.7
"Pork King Good, Flavored Chicharrones, Himalayan Pink Salt & Vinegar, 1.75 oz (49.5 g)",5.43,447.0,49.5,grocery,4.4
"California Gold Nutrition, Organic Saigon Cinnamon, 1.75 oz (49g)",7.78,1151.0,,grocery,4.7
"California Gold Nutrition, Organic Turmeric, 2.3 oz (65 g)",7.78,1052.0,65.0,grocery,4.7
"Snyder's, Mini Pretzels, 9 oz (255 g)",4.18,2646.0,255.0,grocery,4.5
"Celestial Seasonings, Herbal Tea, Sleepytime, Caffeine Free, 40 Tea Bags, 2.1 oz (59 g)",8.16,5890.0,59.0,grocery,4.7
"Walden Farms, Maple Walnut Syrup, 12 fl oz (355 ml)",7.16,650.0,,grocery,4.6
"Zollipops, The Clean Teeth Pops, Delicious Fruit Flavors , Approx. 13 - 15 Pops, 3.1 oz",6.98,1920.0,,grocery,4.8
"Yogi Tea, Lemon Ginger, Caffeine Free, 16 Tea Bags, 1.27 oz (36 g)",5.73,2856.0,36.0,grocery,4.4
"Natierra, Organic Freeze-Dried, Strawberries, 1.2 oz (34 g)",8.57,1393.0,34.0,grocery,4.5
"Simply Organic, Pumpkin Spice, 1.94 oz (55 g)",7.69,1887.0,55.0,grocery,4.8
"Organic India, Tulsi Tea, Original, Caffeine-Free, 18 Infusion Bags, 1.14 oz (32.4 g)",7.3,1982.0,32.4,grocery,4.7
"Pure Protein, Chocolate Deluxe Bar, 12 Bars, 1.76 oz (50 g) Each",29.68,2183.0,50.0,grocery,4.1
"Nutiva, Organic, Coconut Manna, Pureed Coconut, 15 oz (425 g)",13.76,5526.0,425.0,grocery,4.6
"California Gold Nutrition, Foods, Caramel & Almond Bars, 12 Bars, 1.4 oz (40 g) Each",23.33,2137.0,40.0,grocery,4.7
"Whisps, Cheddar Cheese Crisps,  2.12 oz (60 g)",5.25,777.0,60.0,grocery,4.2
"Stoneridge Orchards, Blueberries, Whole Dried Blueberries, 4 oz (113 g)",4.94,1657.0,113.0,grocery,4.6
"Simply Organic, Basil, 0.54 oz (15 g)",6.06,3736.0,15.0,grocery,4.7
"Mary's Gone Crackers, Real Thin Crackers, Sea Salt, 5 oz (142 g)",5.85,569.0,142.0,grocery,4.5
"Bob's Red Mill, Organic Tri-Color Quinoa, Whole Grain, 13 oz (369 g)",11.44,1431.0,369.0,grocery,4.7
"Annie's Homegrown, Macaroni & Classic Cheddar, 6 oz (170 g)",3.76,1251.0,170.0,grocery,4.4
"Walden Farms, Ketchup, 12 oz (340 g)",7.34,1322.0,340.0,grocery,4.0
"Celestial Seasonings, Herbal Tea, Country Peach Passion, Caffeine Free, 20 Tea Bags, 1.4 oz (41 g)",5.42,2834.0,41.0,grocery,4.6
"YumEarth, Gummy Bears, Assorted Flavors, 5 Snack Packs, 0.7 oz (19.8 g) Each",6.48,17315.0,19.8,grocery,4.7
"Sheila G's, Brownie Brittle, Gluten-Free, Chocolate Chip, 5 oz (142 g)",6.35,1043.0,142.0,grocery,4.5
"Yogi Tea, Lemon Ginger, Caffeine Free, 16 Tea Bags, 1.27 oz (36 g)",5.73,2856.0,36.0,grocery,4.4
"Now Foods, Real Food, Raw Almonds, Unsalted, 16 oz (454 g)",12.47,3476.0,454.0,grocery,4.6
"Now Foods, Real Food, Whole, Raw Brazil Nuts, Unsalted, 12 oz (340 g)",14.25,2763.0,340.0,grocery,4.5
"The Spice Lab, Himalayan Pink Salt, Fine Grain, 1 lb (453 g)",4.53,1641.0,453.0,grocery,4.8
"Natural Simply Delish, Natural Jel Dessert, Raspberry, 0.7 oz (20 g)",3.95,609.0,20.0,grocery,4.4
"Now Foods, Real Food, Raw Pumpkin Seeds, Unsalted, 16 oz (454 g)",9.92,3512.0,454.0,grocery,4.6
"Endangered Species Chocolate, Caramel Sea Salt + Dark Chocolate, 60% Cocoa, 3 oz (85 g)",4.4,1284.0,85.0,grocery,4.6
"Now Foods, Real Food, Organic Maple Syrup, Grade A, Dark Color, 32 fl oz (946 ml)",35.46,12566.0,,grocery,4.7
"Sahale Snacks, Glazed Mix, Honey Almonds, 4 oz (113 g)",8.14,1221.0,113.0,grocery,4.4
"Tazo Teas, Organic Chai, Black Tea, 20 Tea Bags, 1.9 oz (54 g)",8.71,1996.0,54.0,grocery,4.5
"Twinings, Assorted Herbal Teas, Variety Pack, Caffeine Free, 20 Tea Bags, 1.23 oz (34 g)",5.56,4547.0,34.0,grocery,4.6
"Kettle Foods, Organic Potato Chips, Salt and Fresh Ground Pepper, 5 oz (142 g)",5.43,1331.0,142.0,grocery,4.4
"Frontier Natural Products, Organic Cajun Seasoning, Louisiana Flavor, 2.08 oz (59 g)",6.77,1940.0,59.0,grocery,4.6
"Peanut Butter & Co., Peanut Butter Spread, White Chocolate Wonderful, 16 oz (454 g)",8.47,5935.0,454.0,grocery,4.7
"Made in Nature, Organic Dried Mangoes, Sweet & Tangy Supersnacks, 8 oz (227 g)",15.82,5287.0,227.0,grocery,4.4
"California Gold Nutrition, Foods, Caramel & Almond Bars, 12 Bars, 1.4 oz (40 g) Each",23.33,2137.0,40.0,grocery,4.7
"Now Foods, Real Food, Xanthan Gum, 6 oz (170 g)",9.95,2732.0,170.0,grocery,4.7
"Wholesome, Allulose, Zero Calorie Liquid Sweetener, 11.5 oz ( 326 g)",8.47,431.0,326.0,grocery,4.6
"Simply Organic, Oregano, 0.75 oz (21 g)",6.34,3190.0,21.0,grocery,4.8
"Now Foods, Real Food, Organic Quinoa Spaghetti, 8 oz (227 g)",7.08,1718.0,227.0,grocery,4.4
"Now Foods, Real Food, Organic Erythritol, 1 lb (454 g)",10.62,1921.0,454.0,grocery,4.6
"YumEarth, Organic Hard Candies, Favorite Fruits, 13 oz (368.5 g)",11.13,9024.0,368.5,grocery,4.8
"Whisps, Tomato Basil Cheese Crisps, 2.12 oz ( 60 g)",5.25,281.0,60.0,grocery,4.3
"Simply Organic, Paprika, 2.96 oz (84 g)",7.81,4504.0,84.0,grocery,4.8
"Snyder's, Snaps Pretzels, 9 oz (255.2 g)",4.18,1039.0,255.2,grocery,4.5
"Simply Organic, Herbes De Provence, 1.00 oz (28 g)",7.03,2444.0,28.0,grocery,4.8
"Tazo Teas, Organic Chai, Black Tea, 20 Tea Bags, 1.9 oz (54 g)",8.71,1996.0,54.0,grocery,4.5
"Traditional Medicinals, Organic Lemon Balm, Caffeine Free, 16 Wrapped Tea Bags, .85 oz (24 g)",6.54,793.0,24.0,grocery,4.6
"Twinings, Black Tea Variety Pack, 20 Tea Bags, 1.41 oz (40 g)",5.56,3097.0,40.0,grocery,4.7
"Made in Nature, Organic Dried Apricots, In The Buff Supersnacks, 6 oz (170 g)",7.45,1651.0,170.0,grocery,4.4
"Twinings, Assorted Herbal Teas, Variety Pack, Caffeine Free, 20 Tea Bags, 1.23 oz (34 g)",5.56,4547.0,34.0,grocery,4.6
"Edward & Sons, Let's Do Organic, 100% Organic Unsweetened Shredded Coconut, 8 oz (227 g)",4.79,2824.0,227.0,grocery,4.9
"Yogi Tea, Comforting Chamomile, Caffeine Free, 16 Tea Bags, .85 oz (24 g)",5.73,1003.0,24.0,grocery,4.7
"Twinings, Herbal Tea, Nightly Calm, Caffeine Free, 20 Tea Bags, 1.02 oz (29g)",6.11,1804.0,,grocery,4.7
"Jovial, 100% Organic Brown Rice Pasta, Fusilli, 12 oz (340 g)",6.86,1074.0,340.0,grocery,4.7
"Rishi Tea, Japanese Green Tea Latte Mix, Sweet Matcha, 4.4 oz (125 g)",9.88,2125.0,125.0,grocery,4.3
"Universal Nutrition, Doctor's CarbRite Diet Bars, Chocolate Brownie, 12 Bars, 2.00 oz (56.7 g) Each",29.48,1880.0,56.7,grocery,4.0
"Whisps, Cheddar Cheese Crisps,  2.12 oz (60 g)",5.25,777.0,60.0,grocery,4.2
"Simply Organic, Cumin, 2.31 oz (65 g)",7.28,1629.0,65.0,grocery,4.7
"Now Foods, Real Food Organic, Whole, Raw Cashews, Unsalted, 10 oz (284 g)",12.75,2631.0,284.0,grocery,4.6
"Nature's Path, Love Crunch, Premium Organic Granola Bars, Dark Chocolate & Red Berries, 6 Bars, 1.06 oz (30 g) Each",6.46,1250.0,30.0,grocery,4.4
"Seapoint Farms, Seaweed Crisps, Pumpkin Sesame, 1.2 oz (35 g)",3.98,4150.0,35.0,grocery,4.6
"4th & Heart, Ghee Clarified Butter, Grass-Fed, Original Recipe, 9 oz (255 g)",16.25,4874.0,255.0,grocery,4.8
"Kevala, Organic Sesame Tahini, 16 oz (454 g)",13.58,2313.0,454.0,grocery,4.6
"Daelmans, Mini Stroopwafels, Caramel, 5.29 oz (150 g)",5.35,2077.0,150.0,grocery,4.6
"Traditional Medicinals, Organic Pregnancy Tea, Raspberry Leaf, Caffeine Free, 16 Wrapped Tea Bags, .99 oz (28 g)",6.54,906.0,28.0,grocery,4.6
"Traditional Medicinals, Organic Chamomile, Caffeine Free, 16 Wrapped Tea Bags, .74 oz (20.8 g)",6.54,864.0,20.8,grocery,4.7
"YumEarth, Organic Giggles, 5 oz (142 g)",7.25,971.0,142.0,grocery,4.7
"Nutiva, Organic Squeezable, Virgin Coconut Oil, 12 fl oz (355 ml)",8.51,791.0,,grocery,4.8
"Now Foods, Real Food, Organic Steel Cut Oats, 2 lbs (907 g)",7.8,1844.0,907.0,grocery,4.7
"Mary's Gone Crackers, Original Crackers, 6.5 oz (184 g)",6.38,1517.0,184.0,grocery,4.4
"Quest Nutrition, Protein Cookie, Double Chocolate Chip, 12 Pack, 2.08 oz (59 g) Each",45.67,1378.0,59.0,grocery,4.3
"Coconut Secret, Teriyaki Sauce, Coconut Aminos, 10 fl oz (296 ml)",10.2,2264.0,,grocery,4.8
"La Tourangelle, Toasted Sesame Oil, 16.9 fl oz (500 ml)",14.22,3154.0,,grocery,4.8
"Maine Coast Sea Vegetables, Organic, Sea Seasonings, Dulse Granules, 1.5 oz (43 g)",6.1,676.0,43.0,grocery,4.8
"YumEarth, Organic Hard Candies, Favorite Fruits, 3.3 oz (93.6 g)",4.29,9024.0,93.6,grocery,4.8
"FlapJacked, Pancake and Baking Mix, Gluten-Free, Buttermilk, 24 oz (680 g)",18.37,1690.0,680.0,grocery,4.4
"Bob's Red Mill, Wheat Germ,  12 oz (340 g)",3.79,191.0,340.0,grocery,4.7
"Bob's Red Mill, Organic 7 Grain Pancake & Waffle Mix, Whole Grain, 24 oz (680 g)",7.78,1939.0,680.0,grocery,4.5
"Traditional Medicinals, Organic Nighty Night,  Original with Passionflower, Caffeine Free, 16 Wrapped Tea Bags, .85 oz (24 g)",6.54,1740.0,24.0,grocery,4.3
"Reese, Skinless & Boneless Sardines in 100% Olive Oil, 4.38 oz (124 g)",3.28,1128.0,124.0,grocery,4.7
"Julian Bakery, Pro Granola, Vanilla Cluster, 17.9 oz (510 g)",21.76,917.0,510.0,grocery,3.8
"Bob's Red Mill, Apple Blueberry Granola, Gluten Free, 12 oz (340 g)",7.9,1383.0,340.0,grocery,4.5
"Dang, Coconut Chips, Original Recipe, 3.17 oz (90 g)",6.6,2790.0,90.0,grocery,4.7
"Primal Kitchen,  Chipotle Lime Mayonnaise with Avocado Oil, 12 fl oz (355 ml)",13.36,734.0,,grocery,4.3
"Dang, Coconut Chips, Caramel Sea Salt, 3.17 oz (90 g)",6.6,2333.0,90.0,grocery,4.7
"Chocolove, Coffee Crunch in Dark Chocolate, 55% Cocoa, 3.2 oz (90 g)",4.57,1306.0,90.0,grocery,4.5
"Nutiva, Organic Coconut Oil, Virgin, 54 fl oz (1.6 L)",35.28,16499.0,,grocery,4.8
"Julian Bakery, Pro Granola, Vanilla Cinnamon Cluster, 1.22 lbs (555 g)",19.78,3079.0,555.0,grocery,4.1
"Simply Organic, Crushed Red Pepper, 1.59 oz (45 g)",6.67,2213.0,45.0,grocery,4.6
